t,x,y,hope,joy,satisfaction,fear
135,5.163523,4.820003,0.0,0.9725,0.0,0.0
136,5.5083313,4.8200035,0.0,0.97,0.0,0.0
137,5.98285,4.7220564,0.0,0.9675,0.0,0.0375
138,6.4870405,4.594916,0.0,0.965,0.0,0.035
139,6.991231,4.4677753,0.0,0.9625,0.0,0.075
140,7.2188315,4.3421116,0.0,0.96,0.0,0.0725
141,7.465421,4.1683755,0.0,0.9575,0.0,0.07
142,7.984777,4.1799955,0.0,0.955,0.0,0.1125
143,8.3730755,4.1799955,0.0,0.9525,0.0,0.11
144,8.762729,4.1877923,0.0,0.95,0.0,0.1075
145,8.930403,4.0609503,0.0,0.9475,0.0,0.105
146,9.230115,3.9784145,0.0,0.945,0.0,0.1025
147,9.230115,3.9784145,0.0,0.9425,0.0,0.1
148,9.230115,3.9784145,0.0,0.94,0.0,0.0975
149,9.489987,3.9784145,0.0,0.9375,0.0,0.095
150,10.006278,3.9799895,0.0,0.935,1.0,0.0925
